time_sec,node_id,parent_id,rpl_ver,rpl_rank,dis_sent,dio_sent,dao_sent,nbr_dis_rcv,nbr_dio_rcv,nbr_dao_ack_rcv,nbr_fwd_to_me,nbr_fwd_to_others,nbr_fwd_bcast,nbr_rpl_ctrl,nbr_non_rpl_ctrl,nbr_rpl_ver_rcv,nbr_rpl_rank_rcv,nbr_fwd_rpl,nbr_fwd_non_rpl,diff_rpl_rank,diff_rpl_ver,norm_rank_diff,ctrl_to_data_ratio,non_rpl_to_rpl_ratio,rpl_fwd_ratio,non_rpl_fwd_ratio,total_fwd_ratio,label
355.66675,10.000001,1.0,240.00003,266.20844,0.0,36.54167,3.5,387.0001,49.5,0.0,65.95835,48.00001,407.00006,19.000002,4.0,240.00003,1258.9587,475.00006,182.00005,992.75,0.0,0.7885367,2.107457,0.21052635,0.04000002,0.021978026,0.061978023,0
256.0,16.666668,16.333334,182.0,1179.0,255.5,495.33334,264.0,79.333336,218.0,0.0,157.16667,361.1667,148.33334,141.33334,9.5,195.16667,1702.8334,503.5,34.833336,523.8334,13.166667,0.30158055,9.436957,0.054722518,0.2861031,0.20625326,0.4923564,1
340.63162,8.894738,38.000004,116.26318,1542.6321,666.84216,107.68423,141.21056,101.63161,25.57895,0.0,8.263161,24.157898,119.210526,23.473688,0.15789479,41.684216,1486.2108,113.52631,0.94736874,60.842113,74.57895,0.038803194,44.626328,0.015789477,0.2030687,0.026315793,0.2293845,0
283.4286,17.0,34.0,240.00002,2622.0,583.28577,10.0,7.0000005,2.0,3.0000002,0.0,2.0,8.0,3.0000002,6.0000005,0.0,240.00002,2315.0,20.0,0.0,307.0,0.0,0.117086194,100.04763,0.0,0.30000004,0.0,0.30000004,0
224.0,2.0,1.0,240.0,328.0,375.0,170.0,3.0,285.0,715.0,0.0,209.0,0.0,980.0,0.0,0.0,240.0,345.0,13.0,741.0,17.0,0.0,0.04927536,0.0,0.0,0.0,0.0,0.0,1
384.0,7.0,19.0,150.0,27316.0,45.0,2224.0,482.0,300.0,872.0,0.0,851.0,593.0,325.0,508.0,2.0,147.0,5590.0,10581.0,39.0,21726.0,3.0,0.795358,5.4153543,0.003937008,0.048010584,0.051282052,0.099292636,0
208.0,2.0,1.0,240.0,312.0,311.0,73.0,2.5,237.5,658.0,0.0,197.5,0.0,876.5,0.0,0.0,240.0,305.0,12.0,702.0,32.0,0.0,0.098392025,0.0,0.0,0.0,0.0,0.0,1
410.0,5.0,9.0,144.25,955.25,80.0,13.75,3.75,70.0,976.5,0.0,259.0,641.75,788.5,193.0,16.0,144.25,916.0,739.0,61.0,39.25,0.0,0.04134813,0.50518143,0.08290155,0.26116377,0.26229507,0.52345884,1
416.0,16.0,36.0,213.0,2584.0,398.0,8466.0,1936.0,101.0,809.0,0.0,759.0,584.0,187.0,465.0,4.0,213.0,1783.0,9473.0,307.0,801.0,0.0,0.30998453,23.225807,0.008602151,0.04908688,0.0130293155,0.062116195,1
352.0,2.0,44.0,240.0,1615.0,658.0,289.0,190.0,399.0,75.0,0.0,59.0,76.0,440.0,34.0,16.0,240.0,1027.0,255.0,86.0,588.0,0.0,0.3640867,33.441177,0.47058824,0.13333334,0.18604651,0.31937984,0
384.0,12.0,6.0,139.0,741.0,125.0,3286.0,748.0,357.0,1020.0,0.0,1012.0,1022.0,416.0,614.0,33.0,139.0,507.0,3725.0,144.0,234.0,0.0,0.31578946,6.773616,0.05374593,0.16483222,0.22916667,0.3939989,1
77.67276,18.000006,13.254551,205.96367,3202.455,123.03642,84.8182,78.272736,21.145462,13.490911,0.0,8.327276,24.690912,27.818188,7.981819,2.3454554,217.47278,1362.2731,71.9091,12.50909,1840.182,18.709093,0.5746402,28.280464,0.21661031,0.149775,0.16646151,0.31623638,0
304.0,6.0,12.0,240.0,403.83334,0.0,92.16667,11.166667,0.0,36.833336,0.0,360.1667,2117.8335,20.0,38.666668,1339.0,240.0,395.5,38.666668,1891.8334,9.333334,0.0,0.02237061,2.6751115,34.88446,1.0,0.7143063,1.7143064,1
232.93025,23.232557,25.88372,237.55817,1382.256,476.0582,17.604656,40.13954,30.244192,4.1627913,0.0,3.918606,5.8720946,30.406982,0.8488372,0.06976745,239.58139,2028.5236,7.6744213,0.2325582,646.26746,2.0232565,0.3184788,4.4095445,0.0063424944,0.01249354,0.023255816,0.035749353,0
128.0,7.0,6.0,240.0,569.0,57.0,3.3333335,1.0,44.0,29.333334,0.0,68.66667,181.66667,59.666668,15.0,107.66667,240.0,639.0,32.666668,216.66667,70.0,0.0,0.10911825,4.001389,7.115873,0.45891556,0.4968111,0.9557266,1
244.0,3.0,10.0,146.0,401.83334,13.0,81.0,44.833336,4.0,73.0,0.0,35.0,610.1667,42.0,32.0,0.0,200.0,582.0,65.0,3.0,180.16667,54.0,0.3095647,4.338542,0.0,0.49230772,0.0,0.49230772,1
267.91125,13.000003,0.99999994,240.00005,270.2668,60.00001,331.0001,148.33337,20.00001,81.00004,0.0,67.0,23.0,81.00004,6.0,3.9999998,240.00005,260.0,272.0,156.00008,12.933336,0.0,0.045005642,89.8889,0.66666657,0.022058845,0.025641043,0.047699854,0
156.66672,5.0000005,9.0,240.00005,659.7501,8.0,44.04168,6.041668,1.0,28.541676,0.0,13.875002,186.75005,15.66667,0.0,0.0,240.00005,664.45856,0.0,0.0,7.541668,0.0,0.011237478,0.0,0.0,0.0,0.0,0.0,0
360.0,25.0,16.0,229.0,7267.0,543.0,3567.0,1033.0,135.0,409.0,0.0,386.0,313.0,162.0,222.0,4.0,224.0,2246.0,3851.0,42.0,5021.0,5.0,0.6909316,23.166666,0.018018018,0.057647366,0.0952381,0.15288547,1
112.0,11.0,32.0,20.0,21414.0,117.0,3908.0,610.0,34.0,346.0,0.0,337.0,257.0,44.0,229.0,3.0,20.0,6183.0,4261.0,29.0,15231.0,0.0,0.71126366,20.240175,0.013100437,0.053743254,0.10344828,0.15719153,1
305.76004,25.720001,25.820004,182.43997,1519.0803,434.22006,2074.161,821.4401,109.04002,207.44002,0.0,179.20003,167.74008,149.28003,122.38002,4.280001,159.98007,1596.3002,2278.3005,92.44002,102.34,22.460001,0.0594927,28.159853,0.035068348,0.053722743,0.058600362,0.11232309,0
176.0,8.0,5.0,206.0,11907.0,113.0,2195.0,383.0,44.0,788.0,0.0,659.0,697.0,230.0,480.0,68.0,146.0,5423.0,2386.0,247.0,6484.0,60.0,0.54455364,5.60625,0.14166667,0.20117351,0.27530363,0.47647715,1
256.0,5.0,4.0,218.0,654.0,51.0,255.0,69.0,25.0,164.0,0.0,19.0,301.0,170.0,3.0,0.0,218.0,523.0,4.0,1.0,131.0,0.0,0.2003058,125.0,0.0,0.75,0.0,0.75,0
140.40004,32.283348,26.86668,224.71672,2540.651,182.25005,397.0167,238.14998,57.366673,60.20001,0.0,39.600018,60.083344,91.58335,28.400005,8.833337,230.55006,1501.1006,444.85004,69.966705,1039.5503,7.233334,0.4091944,30.017855,0.28552833,0.067788765,0.111069776,0.17885864,0
272.42114,22.736843,17.52632,116.84213,2346.1057,291.10532,4503.632,737.737,71.78949,1302.3162,0.0,1189.9476,934.7897,187.579,733.5264,12.473687,89.89474,2519.5793,4869.2646,58.368435,353.15793,35.36842,0.13105984,7.543652,0.016826775,0.15107875,0.1922157,0.3432944,0
100.0,3.0,1.0,240.0,282.0,353.0,509.5,3.0,298.1667,371.33334,0.0,17.5,0.0,652.0,0.0,0.0,240.0,291.6667,0.0,0.0,14.333334,0.0,0.04452273,0.0,0.0,0.0,0.0,0.0,1
158.72466,8.884059,6.2608705,240.00003,406.46378,1.3478261,84.23187,6.8695655,0.8840582,33.811596,0.0,42.985523,243.30435,17.79711,2.115942,99.36232,240.00003,410.11597,2.115942,99.36232,16.173914,0.0,0.037817147,44.635273,47.265705,0.9999998,0.9999998,1.9999996,0
264.79016,13.320991,15.197537,238.85193,579.8026,75.07407,217.12346,133.79015,21.839518,61.197548,0.0,74.666695,188.97534,55.66669,24.197546,53.271618,238.85193,997.71643,207.96301,249.86424,417.9138,0.0,0.41815194,18.17745,2.9493425,0.13998434,0.2161793,0.356164,0
342.5715,23.535723,0.0,0.0,0.0,717.57153,0.0,0.0,6.642858,0.0,0.0,0.0,0.0,6.642858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144.0,9.0,31.0,177.0,30569.0,178.0,1636.0,620.0,55.0,108.0,0.0,98.0,99.0,67.0,75.0,1.0,177.0,4486.0,1893.0,31.0,26083.0,0.0,0.85325,32.453335,0.013333334,0.03961965,0.032258064,0.07187772,1
238.54549,9.636365,4.272728,226.9091,4185.3643,57.818188,613.00006,155.18182,27.818182,281.81818,0.0,504.36365,288.9091,226.9091,93.72727,100.27273,225.0,1077.9092,547.6364,1549.091,3107.455,1.9090911,0.7418205,21.255991,0.8950837,0.1435406,0.08916897,0.23270957,0
288.0,9.0,15.0,240.0,496.0,314.0,109.0,5.0,236.0,791.0,0.0,31.0,176.0,995.0,1.0,0.0,240.0,529.0,1.0,0.0,33.0,0.0,0.062381852,428.0,0.0,1.0,0.0,1.0,1
402.6667,46.0,34.0,240.0,2306.0,328.33334,2.0,11.666667,27.333334,39.0,0.0,34.0,59.0,30.333334,17.0,2.0,240.0,2318.0,61.0,7.0,12.0,0.0,0.0051768767,20.11765,0.11764707,0.27868852,0.28571433,0.5644028,1
128.0,50.0,5.0,240.0,2057.0,580.0,343.0,224.0,143.0,50.0,0.0,42.0,44.0,154.0,26.0,2.0,240.0,1188.0,416.0,22.0,869.0,0.0,0.4224599,44.115383,0.07692308,0.0625,0.09090909,0.1534091,1
120.0,7.0,6.0,240.0,430.0,3.0,319.0,5.0,1.0,235.0,0.0,135.0,486.0,197.0,6.0,191.0,240.0,260.0,6.0,194.0,170.0,0.0,0.39534885,54.5,31.833334,1.0,0.9845361,1.984536,1
364.0,29.75,15.25,141.5,1932.5,610.25,1430.5,559.75,135.5,176.75,0.0,144.25,162.0,176.75,97.75,3.5,159.5,1908.5,1479.25,51.25,25.5,34.5,0.013414202,26.639706,0.036764707,0.06639617,0.06939422,0.13579038,1
224.0,43.0,36.0,240.0,2335.0,630.0,67.0,57.0,251.0,842.0,0.0,831.0,538.0,263.0,496.0,3.0,240.0,2702.0,3975.0,26.0,367.0,0.0,0.13582532,1.5201613,0.006048387,0.12477987,0.115384616,0.24016449,1
323.7895,16.0,31.684217,240.00003,1857.3684,577.9475,127.73687,154.84212,67.36842,26.473684,0.0,46.0,85.26316,78.89475,19.842108,39.31579,240.00003,5776.632,107.42106,156.05263,3919.2632,0.0,0.6784449,69.89894,0.85637397,0.17827153,0.32479122,0.5030627,0
416.0,16.0,39.0,254.0,6415.0,106.0,367.0,167.0,222.0,408.0,0.0,403.0,331.0,259.0,242.0,5.0,252.0,4953.0,4881.0,167.0,1462.0,2.0,0.22790335,2.644628,0.020661157,0.049580004,0.029940119,0.07952012,1
341.47375,26.26316,41.842113,240.00003,2636.6318,641.52637,308.63162,226.21059,26.578949,38.000008,0.0,31.842112,45.210533,36.105274,30.210533,2.0,240.00003,1548.8948,354.31586,21.947372,1087.737,0.0,0.41263077,53.180107,0.090762645,0.08256912,0.11746759,0.20003666,0
55.2,24.000002,19.1,231.8,1912.0,63.4,273.90002,130.70003,14.400001,49.9,0.0,40.8,47.600002,31.7,28.0,1.9,232.3,1574.3,292.7,39.9,337.70004,0.5,0.17587,22.106993,0.08322512,0.09889641,0.070640996,0.16953741,0
96.0,33.0,49.0,240.0,599.0,212.33334,0.0,1.0,10.333334,9.0,0.0,5.0,28.0,13.666667,13.0,1.0,240.0,1087.0,23.0,2.0,488.0,0.0,0.44894204,16.410255,0.07692309,0.5652174,0.5,1.0652174,1
192.0,42.0,29.0,240.0,3854.0,357.0,1288.0,226.0,105.0,134.0,0.0,132.0,143.0,107.0,136.0,2.0,240.0,1623.0,1457.0,4.0,2231.0,0.0,0.57887906,13.757353,0.014705882,0.09334248,0.5,0.5933425,0
248.0,8.0,4.0,240.0,563.0,201.0,11.0,2.0,163.0,42.0,0.0,136.0,1195.0,184.0,9.0,587.0,240.0,527.0,9.0,587.0,36.0,0.0,0.06394316,23.777779,65.22222,1.0,1.0,2.0,1
320.80002,10.000001,1.0,240.00005,258.7501,44.00001,236.00005,133.02502,14.000003,37.000004,0.0,33.0,41.000004,38.000004,18.0,8.0,240.00005,1019.0002,284.0,95.00002,760.2502,0.0,0.74607486,22.945837,0.44444463,0.063380264,0.084210575,0.14759082,0
73.14287,4.571429,32.714287,12.57143,1680.0002,147.50003,5.571429,35.571434,9.928572,1.5714287,0.0,1.5714287,6.2857146,9.928572,0.0,0.0,166.28577,0.0,0.0,0.0,0.0,153.71431,0.0,0.0,0.0,0.0,0.0,0.0,0
264.0,14.0,23.0,240.0,8141.0,350.0,1081.0,294.0,146.0,158.0,0.0,141.0,126.0,166.0,98.0,4.0,240.0,1630.0,2302.0,52.0,6511.0,0.0,0.7997789,17.602041,0.040816326,0.042571675,0.07692308,0.11949475,1
416.0,16.0,49.0,240.0,1504.0,36.0,314.0,155.0,259.0,648.0,0.0,614.0,491.0,350.0,353.0,11.0,240.0,1162.0,7349.0,471.0,342.0,0.0,0.22739361,1.4305949,0.031161472,0.048033748,0.023354564,0.07138831,0
312.0,26.0,14.333334,236.33334,895.6667,478.33334,3403.6667,879.3334,110.66667,299.0,0.0,289.0,283.33334,134.66667,234.33334,2.3333335,72.333336,1001.0,3823.6667,33.333336,105.333336,164.0,0.10521483,20.333418,0.00970986,0.061231844,0.07175926,0.1329911,1
266.13342,10.800004,9.266669,154.86671,3337.8674,108.93335,970.9334,373.86682,29.933336,272.33337,0.0,306.40012,208.73334,178.60002,95.20001,46.80002,163.26671,1462.4001,1096.8002,882.0667,1875.467,14.400003,0.5629425,15.620791,0.5589172,0.08725696,0.053248376,0.14050536,0
336.0,43.0,21.0,240.0,809.0,128.0,2045.0,352.0,329.0,1292.0,0.0,1280.0,867.0,342.0,740.0,5.0,240.0,10587.0,6182.0,38.0,9778.0,0.0,0.92358553,3.412162,0.006756757,0.11970236,0.13157895,0.25128132,0
256.0,5.0,2.0,5.0,27985.0,185.0,4583.0,763.0,63.0,2162.0,0.0,2061.0,1768.0,213.0,1218.0,93.0,141.0,14466.0,4879.0,245.0,13519.0,136.0,0.4830802,4.541051,0.07635468,0.24964131,0.37959182,0.6292332,1
349.47372,17.368423,25.368425,74.157906,1050.579,383.00006,2436.7373,746.737,83.36844,556.6317,0.0,519.6843,584.10535,154.89474,338.84216,35.947376,98.4737,1254.3684,2695.5269,177.7895,205.7895,24.315796,0.16141272,10.611362,0.11465691,0.1257713,0.22766054,0.35343185,0
264.0,48.0,17.0,245.0,2003.0,493.0,1.0,11.0,22.0,92.0,0.0,92.0,101.0,22.0,81.0,0.0,242.0,4368.0,218.0,0.0,2365.0,3.0,0.54143775,6.234568,0.0,0.37155962,0.0,0.37155962,1
322.73178,22.682932,19.2683,190.5122,927.6099,563.87805,600.82935,465.3903,112.00001,71.19514,0.0,49.5366,65.00001,135.9756,32.48781,2.0975616,181.97568,2020.0979,548.00024,32.975616,1092.4879,13.658538,0.540105,53.313915,0.068974055,0.05925436,0.06617132,0.12542573,0
334.62863,11.400002,15.885717,188.17145,1077.9434,654.14307,98.31429,225.11433,127.6286,9.71429,0.0,8.314286,15.77143,130.0286,4.342858,0.6285715,139.31432,1387.0001,36.142864,3.800001,309.0572,48.85715,0.22161487,234.19188,0.15129255,0.17295007,0.21801592,0.39096597,0
128.0,23.0,14.0,240.0,1680.0,240.0,99.0,105.0,26.0,12.0,0.0,5.0,14.0,34.0,6.0,1.0,147.0,1363.0,43.0,2.0,317.0,93.0,0.18869048,74.0,0.16666667,0.13953489,0.5,0.6395349,1
398.0,17.0,34.0,240.0,2622.0,594.0,0.0,0.0,4.5,3.0,0.0,2.0,8.0,5.5,6.0,0.0,240.0,2315.0,20.0,0.0,307.0,0.0,0.117086194,99.0,0.0,0.3,0.0,0.3,1
368.75012,25.109386,27.281256,227.57816,1360.4531,749.34393,86.9844,99.20315,58.359386,13.85938,0.0,13.375,23.21876,59.75001,16.0625,0.37500012,226.57816,3615.1096,81.984406,2.5000002,2254.6572,3.6250005,0.62418735,72.296524,0.022265632,0.20825565,0.061383948,0.2696396,0
104.769264,7.7692323,0.9999999,240.00003,273.94232,0.115384646,59.846146,4.019232,0.115384646,23.923084,0.0,93.826935,0.0,11.6730795,0.0,0.0,240.00003,281.53857,4.7307715,264.63467,18.17308,0.0,0.062089115,0.0,0.0,0.0,0.0,0.0,0
353.55563,10.000001,1.0,240.00006,259.889,32.083344,206.6667,120.75,14.000004,42.50002,0.0,33.0,20.83334,47.16668,11.583337,4.3333344,240.00006,1071.2504,256.50006,142.6667,811.3613,0.0,0.7573299,31.460161,0.37037036,0.044979844,0.031960864,0.07694075,0
191.6364,23.000004,28.363636,240.00005,666.5911,381.10614,71.68184,87.68184,36.95456,8.636367,0.0,7.6818194,11.227278,38.000004,7.000001,1.5909092,238.8182,2245.3184,62.86365,3.0909102,1578.7278,1.1818184,0.70317125,76.90344,0.2026516,0.11382813,0.4053032,0.51913154,0
162.09837,18.918041,27.032791,227.95085,805.85266,224.60661,449.98364,302.52466,51.557384,52.229523,0.0,39.60657,52.295086,72.63935,28.39345,4.327871,223.04918,1489.4922,514.9182,57.704926,683.6395,4.90164,0.4594396,44.21867,0.12924685,0.053003643,0.072161935,0.12516554,0
276.0,25.0,42.0,240.0,994.0,191.5,316.0,204.5,130.0,118.0,0.0,97.0,106.0,157.0,67.5,4.0,240.0,279.0,918.0,57.0,715.0,0.0,0.7193159,10.54752,0.05926251,0.07352941,0.07017544,0.14370486,1
188.57144,30.428574,16.428572,240.00002,1504.143,434.14288,0.8571429,3.5714288,58.000004,1.8571429,0.0,1.8571429,4.1428576,58.000004,0.0,0.0,240.00002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272.0,23.0,9.0,240.0,1083.0,520.0,230.0,156.0,233.0,25.0,0.0,17.0,27.0,241.0,18.0,1.0,240.0,423.0,276.0,13.0,660.0,0.0,0.6094183,50.333332,0.055555556,0.06521739,0.07692308,0.14214046,1
312.0,3.0,1.0,250.0,306.0,15.0,425.0,39.0,5.0,347.0,0.0,526.0,51.0,270.0,35.0,10.0,206.0,288.0,204.0,290.0,18.0,44.0,0.05882353,13.685715,0.2857143,0.17156863,0.03448276,0.20605138,1
166.22223,5.555556,1.0,240.0,288.8889,0.0,510.8889,6.333334,0.0,394.00003,0.0,30.555555,0.0,367.0,0.0,0.0,240.0,260.0,0.33333334,13.88889,28.88889,0.0,0.099371925,0.0,0.0,0.0,0.0,0.0,1
362.6667,20.444445,9.555555,146.44446,1876.8889,697.0,216.66667,386.8889,165.77779,25.555555,0.0,20.777779,32.444447,170.77779,4.7777777,1.0,37.88889,1538.6666,82.333336,5.3333335,338.22223,110.33334,0.17961939,304.68692,0.23232324,0.055967756,0.19166668,0.24763444,0
232.00002,14.428572,1.0,240.00002,313.7143,1.0,1491.143,8.428573,1.0,1003.28577,0.0,308.0,0.0,981.8572,0.0,0.0,240.00002,260.0,26.428572,1381.2858,53.714287,0.0,0.15800789,0.0,0.0,0.0,0.0,0.0,1
104.0,6.0,1.0,173.0,326.0,0.0,338.0,8.0,0.0,248.0,0.0,119.0,0.0,238.0,0.0,0.0,71.0,309.0,85.0,241.0,17.0,102.0,0.05214724,0.0,0.0,0.0,0.0,0.0,1
84.8,40.2,27.6,224.0,770.60004,148.6,115.8,117.200005,42.600002,17.800001,0.0,12.8,20.0,49.0,11.6,3.6000001,178.0,2045.4,95.0,11.0,1274.8,46.0,0.62362236,37.39167,0.24444447,0.120283954,0.22666667,0.34695062,1
365.1283,31.025648,27.589745,214.0257,890.56433,654.84644,1225.4875,518.4104,150.94878,126.94873,0.0,113.2308,113.61541,166.71802,79.94874,2.128206,215.12823,1274.5645,1287.8718,26.35898,384.00012,5.410258,0.2981918,30.821903,0.02930294,0.06230169,0.122320324,0.18462206,0
376.0,47.0,29.0,163.0,2556.0,290.0,26.0,14.0,300.0,142.0,0.0,124.0,144.0,327.0,108.0,5.0,163.0,2010.0,1376.0,44.0,546.0,0.0,0.21361503,3.0555556,0.046296295,0.07848837,0.11363637,0.19212474,1
216.0,29.0,36.0,240.0,32060.0,388.0,1938.0,529.0,143.0,389.0,0.0,371.0,317.0,165.0,244.0,3.0,240.0,6983.0,4613.0,55.0,25077.0,0.0,0.78218967,11.70082,0.012295082,0.052893996,0.054545455,0.10743945,1
210.66667,24.0,31.666668,240.0,8770.334,286.6667,871.0,218.66667,117.333336,234.66667,0.0,217.0,194.0,138.66667,149.33334,3.3333335,240.0,2066.0,2956.0,52.666668,6704.3335,0.0,0.76565737,10.446395,0.025034014,0.049727164,0.06337688,0.11310404,1
152.00005,19.92858,20.107155,240.00005,2924.5364,94.285736,28.214296,34.571434,96.67858,6.285716,0.0,5.3928585,8.892859,98.46431,2.1785724,0.71428597,235.96432,1986.7859,20.892864,3.6785722,937.75,4.035715,0.32064933,23.223223,0.24107149,0.08964649,0.36250013,0.4521466,0
384.0,8.0,15.0,223.0,857.0,512.0,1477.0,869.0,107.0,160.0,0.0,115.0,122.0,172.0,64.0,6.0,157.0,1143.0,1465.0,155.0,286.0,66.0,0.25021872,44.65625,0.09375,0.043686006,0.038709678,0.08239569,1
352.0,42.0,21.0,240.0,4341.0,149.0,31.0,51.0,136.0,89.0,0.0,71.0,89.0,158.0,44.0,2.0,240.0,3215.0,792.0,36.0,1126.0,0.0,0.25938722,5.25,0.045454547,0.055555556,0.055555556,0.11111111,1
328.88892,5.0,8.666668,240.0,727.44446,369.55557,14.444445,4.777778,317.33334,46.77778,0.0,23.333334,399.22223,340.7778,0.0,0.0,240.0,727.6667,0.0,0.0,32.22222,0.0,0.04300183,0.0,0.0,0.0,0.0,0.0,1
216.0,4.0,31.0,18.0,1895.0,361.0,291.0,330.0,63.0,35.0,0.0,17.0,42.0,83.0,20.0,2.0,87.0,1801.0,264.0,19.0,94.0,69.0,0.049604222,49.1,0.1,0.07575758,0.10526316,0.18102074,1
272.0,5.0,4.0,29.0,5965.0,194.0,5168.0,873.0,70.0,2421.0,0.0,2307.0,1957.0,235.0,1375.0,101.0,75.0,3565.0,5473.0,267.0,2400.0,46.0,0.40234703,4.5345454,0.073454544,0.25123334,0.37827715,0.62951046,1
184.64871,17.567574,18.945953,237.70273,2819.9468,294.83795,316.0272,247.89195,66.54055,42.027042,0.0,29.351358,58.162178,82.540565,22.270277,3.8648658,234.18925,1280.5948,279.37845,27.000008,1539.352,3.513514,0.54604334,55.665813,0.18918712,0.07514313,0.12023382,0.19537693,0
162.54549,19.750004,32.86364,205.06824,1392.9324,317.56827,56.045467,95.840935,33.77274,9.113639,0.0,7.3409085,14.840911,36.522736,3.863638,1.2727278,200.81824,891.02295,28.63637,2.818183,501.90912,26.750006,0.35868928,158.9374,0.45627713,0.16337168,0.5753068,0.73867863,0
197.00002,19.125002,19.250002,147.87502,1988.0,276.125,747.87506,344.75003,59.5,94.62501,0.0,81.375,103.12501,84.75001,67.25,4.625,178.0,1086.3751,878.0,54.125,901.62506,45.125004,0.45198447,23.268497,0.06290298,0.07775765,0.08401655,0.16177417,1
332.57144,6.0000005,4.0,240.00002,2511.0,604.7143,2792.0002,536.0,18.0,314.0,0.0,355.00003,244.00002,22.000002,232.00002,2.0,240.00002,6600.0005,3002.0002,8.0,4089.0002,0.0,0.61954546,16.951355,0.008620691,0.07728182,0.25,0.32728183,0
122.000015,7.8750043,8.714287,240.00005,531.01794,3.321429,45.03573,5.1250014,0.8928573,23.08929,0.0,13.392858,286.8929,10.071431,0.23214287,0.0,240.00005,526.69653,0.55357146,0.0,35.178577,0.0,0.06384049,0.109890126,0.0,0.0074884803,0.0,0.0074884803,0
160.0,16.0,3.0,240.0,555.0,83.0,327.0,180.0,21.0,84.0,0.0,121.0,170.0,77.0,39.0,105.0,240.0,372.0,349.0,544.0,183.0,0.0,0.32972974,15.128205,2.6923077,0.11174785,0.19301471,0.30476254,1
312.0,33.0,17.25,187.25,1398.5,529.25,287.5,187.0,172.75,127.25,0.0,96.25,95.25,225.25,51.75,3.75,187.25,851.75,1081.25,139.25,546.75,0.0,0.39263502,19.388702,0.07519342,0.048073694,0.03573454,0.08380824,1
376.0,10.666667,1.0,240.0,302.50003,184.0,331.66672,1.5833334,489.41672,1620.9167,0.0,298.33337,0.0,2075.9172,0.0,0.0,240.0,323.8334,20.833336,1280.8335,47.333336,0.0,0.12768945,0.0,0.0,0.0,0.0,0.0,1
112.0,5.0,8.0,240.0,411.0,2.0,32.0,5.0,0.0,18.0,0.0,9.0,135.0,9.0,0.0,0.0,240.0,423.0,0.0,0.0,12.0,0.0,0.028368793,0.0,0.0,0.0,0.0,0.0,0
158.76926,10.307693,6.0769234,186.61542,625.23083,69.15386,204.61539,116.76924,18.384619,79.846176,0.0,74.07694,105.76923,76.92309,23.076923,63.076927,207.00002,1227.1539,140.0,259.15387,601.9233,40.53847,0.48911962,19.069305,4.4048824,0.1712047,0.20916636,0.3803711,0
264.0,9.0,4.0,184.0,476.0,109.0,1122.0,265.0,55.0,337.0,0.0,347.0,512.0,166.0,206.0,114.0,44.0,481.0,1293.0,485.0,5.0,140.0,0.01039501,7.262136,0.5533981,0.15931942,0.23505154,0.39437097,1
396.0,8.0,1.0,240.0,264.0,1.0,513.0,14.0,1.0,397.0,0.0,467.0,0.0,360.5,0.0,0.0,240.0,260.0,21.5,1271.0,4.0,0.0,0.015151516,0.0,0.0,0.0,0.0,0.0,1
217.6,3.0,1.0,70.200005,375.6,24.800001,1145.0,93.6,7.8,999.0,0.0,850.0,516.60004,235.8,549.60004,26.0,142.6,323.6,910.2,58.0,52.0,170.0,0.12772734,2.2986898,0.047307175,0.6038235,0.44827586,1.0520995,1
75.66668,9.388892,9.305559,240.0,819.16656,5.1527796,38.33334,4.7500024,0.63888913,17.194452,0.0,8.541669,131.91672,9.125003,0.45833328,0.38888893,240.0,900.7362,0.8750001,0.4305556,81.56946,0.0,0.09031748,2.2546303,0.08796296,0.06481484,0.10515873,0.16997357,0
54.620705,20.58621,30.413801,234.00005,1188.035,85.000015,67.10347,69.51727,15.655178,9.724143,0.0,8.103451,15.931045,17.965519,5.620691,0.724138,231.51727,2280.0007,52.586216,4.5172424,1091.966,10.2069,0.47863644,39.298588,0.12198487,0.10750429,0.14756437,0.2550687,0
25.454546,8.090909,9.909091,195.27274,787.1818,20.636366,47.18182,20.363636,12.272728,18.909092,0.0,13.818182,27.0,23.545456,7.0909095,5.909091,172.27274,755.36365,41.09091,22.45455,36.0,23.0,0.045094915,16.545689,2.870863,0.31808716,0.43347073,0.7515579,1
312.0,32.0,11.0,179.0,9785.0,460.0,3976.0,856.0,135.0,378.0,0.0,341.0,305.0,174.0,218.0,1.0,40.0,2212.0,4245.0,40.0,7573.0,139.0,0.7739397,24.275229,0.0045871558,0.051354535,0.025,0.07635453,1
312.0,32.0,9.0,133.0,7185.0,443.0,4838.0,1085.0,137.0,422.0,0.0,409.0,303.0,152.0,227.0,1.0,26.0,8061.0,5171.0,28.0,876.0,107.0,0.10867138,28.044052,0.004405286,0.043898664,0.035714287,0.07961295,0
256.0,13.0,3.0,240.0,1698.0,159.0,501.0,203.0,47.0,106.0,0.0,111.0,53.0,124.0,19.0,9.0,240.0,1343.0,635.0,263.0,355.0,0.0,0.20906949,45.42105,0.47368422,0.02992126,0.03422053,0.064141795,1
